province,market,type,name,standard,area,color,unit,minprice,avgprice,maxprice,entertime,time,_last_sell,_first_sell,_last_price
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,6.0,,,2019-01-05,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,6.0,,,2019-01-04,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,6.0,,,2019-01-03,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,6.0,,,2019-01-02,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,5.0,,,2019-01-01,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,5.0,,,2018-12-31,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,5.0,,,2018-12-30,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,5.0,,,2018-12-29,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,5.0,,,2018-12-28,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,4.0,,,2018-12-27,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,4.0,,,2018-12-26,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,4.0,,,2018-12-24,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,4.0,,,2018-12-23,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,4.0,,,2018-12-22,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,4.0,,,2018-12-21,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,4.0,,,2018-12-20,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,4.0,,,2018-12-19,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,5.0,,,2018-12-18,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,5.0,,,2018-12-17,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,5.0,,,2018-12-16,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,5.0,,,2018-12-15,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,5.0,,,2018-12-14,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,5.0,,,2018-12-13,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,5.0,,,2018-12-12,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,5.0,,,2018-12-11,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,5.0,,,2018-12-10,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,4.0,,,2018-12-09,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,4.0,,,2018-12-08,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,4.0,,,2018-12-07,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,4.0,,,2018-12-06,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,5.0,,,2018-12-04,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,5.0,,,2018-12-03,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,5.0,,,2018-12-02,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,5.0,,,2018-12-01,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,5.0,,,2018-11-30,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,5.0,,,2018-11-29,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,5.0,,,2018-11-28,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,3.0,,,2018-11-27,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,3.0,,,2018-11-26,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,4.0,,,2018-11-25,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,4.0,,,2018-11-24,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,4.0,,,2018-11-22,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,4.0,,,2018-11-21,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,6.0,,,2018-11-20,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,6.0,,,2018-11-19,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,5.0,,,2018-11-18,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,5.0,,,2018-11-17,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,5.0,,,2018-11-16,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,5.0,,,2018-11-15,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,5.0,,,2018-11-14,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,6.0,,,2018-11-13,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,6.0,,,2018-11-12,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,5.0,,,2018-11-11,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,5.0,,,2018-11-10,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,5.0,,,2018-11-08,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,5.0,,,2018-11-07,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,5.0,,,2018-11-06,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,5.0,,,2018-11-05,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,6.0,,,2018-11-04,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,6.0,,,2018-11-03,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,6.0,,,2018-11-02,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,6.0,,,2018-11-01,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,6.0,,,2018-10-31,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,6.0,,,2018-10-30,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,6.0,,,2018-10-29,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,7.0,,,2018-10-28,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,7.0,,,2018-10-27,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,7.0,,,2018-10-26,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,7.0,,,2018-10-25,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,7.0,,,2018-10-24,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,7.0,,,2018-10-23,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,7.0,,,2018-10-22,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,6.0,,,2018-10-31,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,6.0,,,2018-10-30,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,6.0,,,2018-10-29,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,7.0,,,2018-10-28,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,7.0,,,2018-10-27,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,7.0,,,2018-10-26,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,7.0,,,2018-10-25,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,7.0,,,2018-10-24,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,7.0,,,2018-10-23,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,7.0,,,2018-10-22,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,7.0,,,2018-10-21,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,7.0,,,2018-10-20,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,7.0,,,2018-10-19,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,7.0,,,2018-10-18,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,7.0,,,2018-10-17,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,7.0,,,2018-10-16,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,7.0,,,2018-10-14,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,7.0,,,2018-10-13,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,7.0,,,2018-10-12,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,7.0,,,2018-10-11,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,7.0,,,2018-10-10,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,6.0,,,2018-10-09,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,6.0,,,2018-10-08,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,6.0,,,2018-10-07,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,6.0,,,2018-10-06,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,6.0,,,2018-10-05,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,6.0,,,2018-10-04,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,6.0,,,2018-10-03,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,6.0,,,2018-10-02,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,6.0,,,2018-10-01,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,6.0,,,2018-09-30,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,6.0,,,2018-09-29,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,6.0,,,2018-09-28,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,6.0,,,2018-09-27,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,6.0,,,2018-09-26,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,6.0,,,2018-09-25,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,6.0,,,2018-09-23,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,6.0,,,2018-09-22,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,6.0,,,2018-09-21,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,6.0,,,2018-09-20,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,6.0,,,2018-09-19,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,6.0,,,2018-09-18,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,6.0,,,2018-09-17,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,5.0,,,2018-09-16,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,5.0,,,2018-09-15,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,5.0,,,2018-09-14,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,5.0,,,2018-09-13,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,5.0,,,2018-09-12,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,5.0,,,2018-09-09,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,5.0,,,2018-09-08,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,5.0,,,2018-09-07,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,5.0,,,2018-09-06,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,5.0,,,2018-09-05,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,5.0,,,2018-09-04,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,5.0,,,2018-09-03,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,5.0,,,2018-09-02,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,5.0,,,2018-09-01,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,5.0,,,2018-08-31,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,4.0,,,2018-08-29,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,4.0,,,2018-08-28,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,4.0,,,2018-08-27,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,4.0,,,2018-08-26,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,4.0,,,2018-08-25,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,4.0,,,2018-08-24,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,4.0,,,2018-08-23,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,4.0,,,2018-08-22,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,4.6,,,2018-08-21,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,4.6,,,2018-08-20,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,4.0,,,2018-08-19,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,4.0,,,2018-08-18,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,4.0,,,2018-08-17,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,5.0,,,2018-08-16,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,5.0,,,2018-08-15,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,5.0,,,2018-08-14,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,5.0,,,2018-08-13,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,4.0,,,2018-08-12,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,4.0,,,2018-08-11,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,4.0,,,2018-08-09,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,4.0,,,2018-08-07,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,4.0,,,2018-08-06,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,5.0,,,2018-08-05,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,5.0,,,2018-08-04,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,5.0,,,2018-08-02,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,5.0,,,2018-08-01,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,6.0,,,2018-07-30,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,4.0,,,2018-07-29,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,4.0,,,2018-07-28,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,4.0,,,2018-07-27,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,4.0,,,2018-07-26,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,4.0,,,2018-07-25,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,5.0,,,2018-07-24,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,5.0,,,2018-07-23,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,3.0,,,2018-07-22,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,3.0,,,2018-07-21,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,6.0,,,2018-07-30,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,4.0,,,2018-07-29,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,4.0,,,2018-07-28,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,4.0,,,2018-07-27,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,4.0,,,2018-07-26,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,4.0,,,2018-07-25,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,5.0,,,2018-07-24,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,5.0,,,2018-07-23,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,3.0,,,2018-07-22,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,3.0,,,2018-07-21,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,3.0,,,2018-07-20,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,3.0,,,2018-07-19,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,4.0,,,2018-07-18,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,4.0,,,2018-07-17,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,4.0,,,2018-07-16,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,3.0,,,2018-07-15,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,3.0,,,2018-07-14,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,3.0,,,2018-07-13,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,3.0,,,2018-07-12,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,3.0,,,2018-07-11,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,2.0,,,2018-07-08,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,2.0,,,2018-07-07,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,2.0,,,2018-07-05,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,2.0,,,2018-07-04,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,4.0,,,2018-07-03,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,4.0,,,2018-07-02,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,3.0,,,2018-07-01,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,3.0,,,2018-06-30,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,3.0,,,2018-06-29,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,3.0,,,2018-06-28,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,3.0,,,2018-06-27,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,4.0,,,2018-06-26,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,4.0,,,2018-06-25,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,4.0,,,2018-06-24,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,4.0,,,2018-06-23,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,4.0,,,2018-06-22,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,4.0,,,2018-06-21,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,4.0,,,2018-06-20,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,5.0,,,2018-06-19,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,5.0,,,2018-06-18,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,5.0,,,2018-06-17,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,5.0,,,2018-06-16,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,5.0,,,2018-06-15,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,5.0,,,2018-06-14,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,5.0,,,2018-06-13,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,3.0,,,2018-06-11,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,3.0,,,2018-06-10,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,3.0,,,2018-06-09,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,3.0,,,2018-06-08,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,3.0,,,2018-06-07,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,3.0,,,2018-06-06,24.0,822.0,8.0
